Record,Date & Time, Int temp, Int pressure, LH temp, RH temp,Unnamed: 6
1345001,20/06/2023 19:12:50,34.8,14.87674,149.8,150.1,1
1345002,20/06/2023 19:13:50,40.1,-0.3576389,149.8,149.8,1
1345003,20/06/2023 19:14:50,42.9,-0.8278357,149.9,149.6,0
1345004,20/06/2023 19:15:50,42.5,-0.8596643,150.3,149.6,0
1345005,20/06/2023 19:16:50,42.5,-0.675926,150.1,149.9,0
1345006,20/06/2023 19:17:50,42.5,-0.5963542,150.3,150.3,0
1345007,20/06/2023 19:18:50,42.4,-0.5818865,150.2,150.3,0
1345008,20/06/2023 19:19:50,42.4,-0.573206,150.5,150.5,0
1345009,20/06/2023 19:20:50,42.4,-0.5659722,150.5,150.3,0
1345010,20/06/2023 19:21:50,42.4,-0.5572917,150.3,150.1,0
1345011,20/06/2023 19:22:50,42.4,-0.5572917,150.2,149.8,0
1345012,20/06/2023 19:23:50,42.3,-0.5543981,150.3,149.6,0
1345013,20/06/2023 19:24:50,42.3,-0.5529514,150.5,149.7,0
1345014,20/06/2023 19:25:50,42.2,-0.5543981,150.6,149.6,0
1345015,20/06/2023 19:26:50,42.2,-0.5543981,150.6,150.3,0
1345016,20/06/2023 19:27:50,42.1,-0.5529514,150.5,150.5,0
1345017,20/06/2023 19:28:50,42.1,-0.5529514,150.5,150.3,0
1345018,20/06/2023 19:29:50,42.0,-0.5529514,150.4,150.0,0
1345019,20/06/2023 19:30:50,41.9,-0.5529514,150.2,149.7,0
1345020,20/06/2023 19:31:50,41.9,-0.5543981,150.1,149.6,0
1345021,20/06/2023 19:32:50,41.8,-0.5558449,150.0,150.1,0
1345022,20/06/2023 19:33:50,41.7,-0.5529514,149.9,150.5,0
1345023,20/06/2023 19:34:50,41.7,-0.5543981,149.9,150.5,0
1345024,20/06/2023 19:35:50,41.6,-0.5529514,150.0,150.4,0
1345025,20/06/2023 19:36:50,41.5,-0.5543981,150.0,150.1,0
1345026,20/06/2023 19:37:50,41.3,-0.5543981,149.9,149.9,0
1345027,20/06/2023 19:38:50,41.2,-0.5543981,149.9,149.6,0
1345028,20/06/2023 19:39:50,41.2,-0.5543981,149.8,149.6,0
1345029,20/06/2023 19:40:50,41.1,-0.5543981,149.8,150.0,0
1345030,20/06/2023 19:41:50,50.9,-0.7526041,149.8,150.2,0
1345031,20/06/2023 19:42:50,47.0,-0.7280092,150.1,150.4,0
1345032,20/06/2023 19:43:50,45.7,-0.7193287,149.9,150.1,0
1345033,20/06/2023 19:44:50,45.4,-0.7120949,149.9,149.8,0
1345034,20/06/2023 19:45:50,45.1,-0.7034143,149.9,149.6,0
1345035,20/06/2023 19:46:50,44.7,-0.6875,149.8,150.3,0
1345036,20/06/2023 19:47:50,44.5,-0.6802662,150.4,150.4,0
1345037,20/06/2023 19:48:50,44.3,-0.6744792,150.5,150.1,0
1345038,20/06/2023 19:49:50,44.2,-0.6715856,150.4,149.6,0
1345039,20/06/2023 19:50:50,44.1,-0.6629051,150.6,150.1,0
1345040,20/06/2023 19:51:50,43.9,-0.6614583,150.6,150.4,0
1345041,20/06/2023 19:52:50,43.7,-0.6484375,150.5,149.8,0
1345042,20/06/2023 19:53:50,43.6,-0.6397569,150.5,149.5,0
1345043,20/06/2023 19:54:50,44.8,-0.6846065,150.6,149.8,0
1345044,20/06/2023 19:55:50,82.7,-0.8119213,150.4,150.4,0
1345045,20/06/2023 19:56:50,71.4,-0.8350694,150.4,150.0,0
1345046,20/06/2023 19:57:50,99.3,-0.4820602,150.1,149.9,0
1345047,20/06/2023 19:58:50,100.6,-0.537037,149.9,149.7,0
1345048,20/06/2023 19:59:50,121.0,1.527488,149.9,149.8,1
1345049,20/06/2023 20:00:50,153.7,4.651042,149.7,150.4,1
1345050,20/06/2023 20:01:50,175.3,8.376447,149.8,149.9,1
1345051,20/06/2023 20:02:50,188.9,11.37558,150.4,149.6,1
1345052,20/06/2023 20:03:50,196.3,13.40249,150.5,150.6,1
1345053,20/06/2023 20:04:50,173.5,8.866898,150.6,149.9,1
1345054,20/06/2023 20:05:50,193.7,12.7717,150.8,149.8,1
1345055,20/06/2023 20:06:50,198.9,14.07957,150.7,150.6,1
1345056,20/06/2023 20:07:50,200.6,14.58883,150.6,150.0,1
1345057,20/06/2023 20:08:50,201.4,14.7827,150.7,149.6,1
1345058,20/06/2023 20:09:50,201.6,14.83767,150.6,150.5,1
1345059,20/06/2023 20:10:50,201.5,14.7827,150.6,150.0,1
1345060,20/06/2023 20:11:50,201.0,14.62066,150.4,149.6,1
1345061,20/06/2023 20:12:50,201.8,14.9809,150.3,150.5,1
1345062,20/06/2023 20:13:50,202.2,15.06626,150.4,150.0,1
1345063,20/06/2023 20:14:50,201.9,14.98524,150.2,149.5,1
1345064,20/06/2023 20:15:50,186.5,10.86921,150.3,149.6,1
1345065,20/06/2023 20:16:50,181.0,24.42969,150.6,150.4,1
1345066,20/06/2023 20:17:50,178.7,24.48756,150.6,150.1,1
1345067,20/06/2023 20:18:50,174.2,24.55411,150.5,149.6,1
1345068,20/06/2023 20:19:50,170.7,24.71036,150.5,150.3,1
1345069,20/06/2023 20:20:50,166.8,24.71759,150.4,149.9,1
1345070,20/06/2023 20:21:50,163.4,24.50636,150.7,149.6,1
1345071,20/06/2023 20:22:50,159.5,24.55845,150.6,150.3,1
1345072,20/06/2023 20:23:50,156.0,24.53096,150.7,150.3,1
1345073,20/06/2023 20:24:50,153.1,24.5816,150.5,150.2,1
1345074,20/06/2023 20:25:50,149.9,24.44994,150.7,149.8,1
1345075,20/06/2023 20:26:50,146.8,24.52807,150.7,149.6,1
1345076,20/06/2023 20:27:50,143.8,24.47598,150.5,150.1,1
1345077,20/06/2023 20:28:50,140.9,24.36603,150.5,150.4,1
1345078,20/06/2023 20:29:50,137.9,24.37761,150.6,150.3,1
1345079,20/06/2023 20:30:50,135.1,24.4919,150.4,150.1,1
1345080,20/06/2023 20:31:50,132.4,24.4022,150.6,149.7,1
1345081,20/06/2023 20:32:50,129.9,24.39352,150.7,149.6,1
1345082,20/06/2023 20:33:50,127.5,24.35735,150.2,150.1,1
1345083,20/06/2023 20:34:50,125.1,24.42824,149.9,150.5,1
1345084,20/06/2023 20:35:50,122.7,24.48611,149.7,150.3,1
1345085,20/06/2023 20:36:50,120.6,24.52083,149.9,150.1,1
1345086,20/06/2023 20:37:50,95.7,6.365451,149.8,149.8,1
1345087,20/06/2023 20:38:50,38.9,14.99248,150.1,149.6,1
1345088,20/06/2023 20:39:50,34.8,14.56279,150.1,149.6,1
1345089,20/06/2023 20:40:50,34.5,17.5026,150.1,150.3,1
1345090,20/06/2023 20:41:50,34.3,17.70226,150.4,150.5,1
1345091,20/06/2023 20:42:50,34.2,0.4510995,150.2,150.3,1
1345092,20/06/2023 20:43:50,39.9,-0.7902199,150.2,150.1,1
1345093,20/06/2023 20:44:50,39.9,-0.8654514,150.1,149.9,0
1345094,20/06/2023 20:45:50,39.6,-0.84375,150.2,149.7,0
1345095,20/06/2023 20:46:50,46.6,-0.5645255,150.2,149.7,0
1345096,20/06/2023 20:47:50,45.5,-0.8842593,150.2,149.7,0
1345097,20/06/2023 20:48:50,44.8,-0.9059606,150.2,149.6,0
1345098,20/06/2023 20:49:50,44.6,-0.9103009,150.4,149.9,0
1345099,20/06/2023 20:50:50,44.3,-0.9059606,150.0,150.5,0
1345100,20/06/2023 20:51:49,44.1,-0.9059606,149.9,150.4,0
1345101,20/06/2023 20:52:49,98.1,-0.9088542,149.8,150.2,0
1345102,20/06/2023 20:53:49,103.0,0.5726273,149.7,149.8,1
1345103,20/06/2023 20:54:49,144.0,3.484953,149.8,149.6,1
1345104,20/06/2023 20:55:49,168.8,7.077257,149.8,149.9,1
1345105,20/06/2023 20:56:49,184.9,10.45255,149.7,150.2,1
1345106,20/06/2023 20:57:49,194.1,12.76447,149.8,150.1,1
1345107,20/06/2023 20:58:49,142.9,4.771122,149.7,149.7,1
1345108,20/06/2023 20:59:49,187.9,11.3886,149.7,149.6,1
1345109,20/06/2023 21:00:49,197.0,13.58189,149.7,150.4,1
1345110,20/06/2023 21:01:49,199.9,14.37326,149.7,150.1,1
1345111,20/06/2023 21:02:49,201.0,14.6901,149.7,149.6,1
1345112,20/06/2023 21:03:49,201.4,14.78559,149.7,149.9,1
1345113,20/06/2023 21:04:49,201.6,14.88252,149.8,150.4,1
1345114,20/06/2023 21:05:49,201.8,14.93605,149.7,149.7,1
1345115,20/06/2023 21:06:49,201.9,14.95341,149.7,149.7,1
1345116,20/06/2023 21:07:49,201.9,14.97801,149.7,150.4,1
1345117,20/06/2023 21:08:49,202.0,15.0055,149.8,150.0,1
1345118,20/06/2023 21:09:49,195.4,11.06452,149.8,149.6,1
1345119,20/06/2023 21:10:49,182.2,24.42679,149.8,150.1,1
1345120,20/06/2023 21:11:49,180.4,24.41233,149.9,150.3,1
1345121,20/06/2023 21:12:49,177.1,24.32408,150.0,149.9,1
1345122,20/06/2023 21:13:49,172.5,24.31973,150.0,149.6,1
1345123,20/06/2023 21:14:49,168.7,24.32841,150.5,150.4,1
1345124,20/06/2023 21:15:49,165.0,24.31973,150.6,150.3,1
1345125,20/06/2023 21:16:49,161.8,24.3342,150.6,150.0,1
1345126,20/06/2023 21:17:49,158.1,24.3154,150.6,149.7,1
1345127,20/06/2023 21:18:49,154.9,24.27778,150.7,149.6,1
1345128,20/06/2023 21:19:49,151.4,24.34143,150.2,150.3,1
1345129,20/06/2023 21:20:49,148.1,24.29225,150.0,150.2,1
1345130,20/06/2023 21:21:49,145.6,24.30092,150.0,149.9,1
1345131,20/06/2023 21:22:49,142.5,24.38773,149.7,149.8,1
1345132,20/06/2023 21:23:49,139.1,24.69589,149.9,149.6,1
1345133,20/06/2023 21:24:49,136.5,24.32408,149.9,149.8,1
1345134,20/06/2023 21:25:49,134.2,24.36169,150.1,150.2,1
1345135,20/06/2023 21:26:49,131.1,24.41667,150.1,150.4,1
1345136,20/06/2023 21:27:49,128.6,24.29803,150.1,150.3,1
1345137,20/06/2023 21:28:49,126.4,24.28935,150.1,150.2,1
1345138,20/06/2023 21:29:49,123.9,24.26042,150.2,149.9,1
1345139,20/06/2023 21:30:49,121.7,24.32263,150.6,149.6,1
1345140,20/06/2023 21:31:49,119.5,24.28501,150.4,149.6,1
1345141,20/06/2023 21:32:49,37.2,19.88252,150.7,149.6,1
1345142,20/06/2023 21:33:49,34.5,15.61314,150.3,149.8,1
1345143,20/06/2023 21:34:49,34.0,15.52199,150.4,150.4,1
1345144,20/06/2023 21:35:49,33.8,15.62037,150.4,150.3,1
1345145,20/06/2023 21:36:49,33.7,13.95081,150.6,149.9,1
1345146,20/06/2023 21:37:49,39.2,-0.7410301,150.5,149.8,1
1345147,20/06/2023 21:38:49,39.4,-0.6643519,150.6,149.6,0
1345148,20/06/2023 21:39:49,39.3,-0.7251158,150.7,149.6,0
1345149,20/06/2023 21:40:49,39.2,-0.6267361,150.7,149.7,0
1345150,20/06/2023 21:41:49,39.3,-0.5804398,150.5,150.4,0
1345151,20/06/2023 21:42:49,39.4,-0.567419,150.6,150.4,0
1345152,20/06/2023 21:43:49,39.3,-0.5587385,150.2,150.1,0
1345153,20/06/2023 21:44:49,39.3,-0.542824,150.4,149.8,0
1345154,20/06/2023 21:45:49,39.3,-0.537037,150.2,149.8,0
1345155,20/06/2023 21:46:49,39.3,-0.537037,150.6,149.7,0
1345156,20/06/2023 21:47:49,43.3,-0.921875,150.6,149.7,0
1345157,20/06/2023 21:48:49,42.3,-0.8712384,150.6,150.1,0
1345158,20/06/2023 21:49:49,42.0,-0.7178819,150.5,150.5,0
1345159,20/06/2023 21:50:49,68.4,-0.693287,150.1,150.5,0
1345160,20/06/2023 21:51:49,109.0,-1.002894,150.1,150.2,1
1345161,20/06/2023 21:52:49,132.7,2.321759,149.9,149.9,1
1345162,20/06/2023 21:53:49,159.6,5.535011,149.7,149.6,1
1345163,20/06/2023 21:54:49,178.5,9.010127,149.7,150.7,1
1345164,20/06/2023 21:55:49,190.4,11.82407,149.8,150.3,1
1345165,20/06/2023 21:56:49,196.7,13.47049,150.0,149.9,1
1345166,20/06/2023 21:57:49,184.8,10.70139,150.6,149.7,1
1345167,20/06/2023 21:58:49,196.0,13.3287,150.8,150.5,1
1345168,20/06/2023 21:59:49,199.4,14.28501,150.6,149.9,1
1345169,20/06/2023 22:00:49,200.9,14.66551,150.4,149.6,1
1345170,20/06/2023 22:01:49,201.4,14.73929,150.3,150.4,1
1345171,20/06/2023 22:02:49,201.5,14.84491,150.3,150.3,1
1345172,20/06/2023 22:03:49,201.8,14.91001,150.3,149.9,1
1345173,20/06/2023 22:04:49,201.9,14.94907,150.3,149.6,1
1345174,20/06/2023 22:05:49,202.0,14.96933,150.3,149.6,1
1345175,20/06/2023 22:06:49,201.7,14.8912,150.3,150.3,1
1345176,20/06/2023 22:07:49,202.1,14.62066,150.3,150.1,1
1345177,20/06/2023 22:08:49,183.0,24.38773,150.3,149.6,1
1345178,20/06/2023 22:09:49,181.6,24.4456,150.5,149.9,1
1345179,20/06/2023 22:10:49,177.7,24.3805,150.3,150.4,1
1345180,20/06/2023 22:11:49,173.1,24.32263,150.7,150.2,1
1345181,20/06/2023 22:12:49,168.3,24.39063,150.7,149.9,1
1345182,20/06/2023 22:13:49,164.3,24.40799,150.7,149.6,1
1345183,20/06/2023 22:14:49,161.1,24.35446,150.5,149.9,1
1345184,20/06/2023 22:15:49,155.7,24.34433,150.5,150.4,1
1345185,20/06/2023 22:16:49,139.5,24.31684,150.6,150.4,1
1345186,20/06/2023 22:17:49,142.5,24.30382,150.6,150.1,1
1345187,20/06/2023 22:18:49,141.7,24.01881,150.2,149.6,1
1345188,20/06/2023 22:19:49,139.9,24.31395,149.9,150.3,1
1345189,20/06/2023 22:20:49,137.9,24.36314,149.8,150.4,1
1345190,20/06/2023 22:21:49,136.0,24.35301,149.7,150.3,1
1345191,20/06/2023 22:22:49,133.9,24.32986,149.8,149.9,1
1345192,20/06/2023 22:23:49,133.3,24.29948,150.7,149.6,1
1345193,20/06/2023 22:24:49,132.3,24.35156,150.9,149.6,1
1345194,20/06/2023 22:25:49,131.6,24.33131,150.3,149.8,1
1345195,20/06/2023 22:26:49,130.9,24.3096,149.8,150.5,1
1345196,20/06/2023 22:27:49,130.2,24.32552,149.7,150.2,1
1345197,20/06/2023 22:28:49,129.6,24.31973,150.4,150.0,1
1345198,20/06/2023 22:29:49,129.1,24.35301,150.8,149.7,1
1345199,20/06/2023 22:30:49,39.5,22.29861,150.2,149.7,1
1345200,20/06/2023 22:31:49,35.0,16.21644,149.8,150.2,1
1345201,20/06/2023 22:32:49,34.1,16.95573,149.6,150.4,1
1345202,20/06/2023 22:33:49,33.9,13.26505,150.5,150.4,1
1345203,20/06/2023 22:34:49,33.7,12.53733,151.1,150.4,1
1345204,20/06/2023 22:35:49,37.2,-0.3098959,150.4,150.2,1
1345205,20/06/2023 22:36:49,38.4,-0.8914931,149.8,149.7,0
1345206,20/06/2023 22:37:49,38.2,-0.885706,149.9,149.7,0
1345207,20/06/2023 22:38:49,38.3,-0.6831597,151.0,149.9,0
1345208,20/06/2023 22:39:49,38.0,-0.5543981,150.5,150.2,0
1345209,20/06/2023 22:40:49,47.1,-0.4733796,149.9,150.4,0
1345210,20/06/2023 22:41:49,70.8,-0.4806134,149.7,150.1,0
1345211,20/06/2023 22:42:49,65.1,-0.4907408,150.6,149.9,0
1345212,20/06/2023 22:43:49,62.7,-0.4936342,150.8,149.7,0
1345213,20/06/2023 22:44:49,61.2,-0.4864004,150.3,149.6,0
1345214,20/06/2023 22:45:49,79.2,-0.4675926,150.4,149.7,0
1345215,20/06/2023 22:46:49,69.7,-0.4690394,149.9,149.7,0
1345216,20/06/2023 22:47:49,67.8,-0.4777199,149.7,149.8,0
1345217,20/06/2023 22:48:49,65.7,-0.4733796,149.8,150.5,0
1345218,20/06/2023 22:49:49,64.2,-0.4806134,150.1,150.2,0
1345219,20/06/2023 22:50:49,63.1,-0.4777199,150.8,149.9,0
1345220,20/06/2023 22:51:49,61.4,-0.4748264,150.8,149.8,0
1345221,20/06/2023 22:52:49,60.6,-0.4704861,150.4,149.6,0
1345222,20/06/2023 22:53:49,59.4,-0.4632523,150.0,150.0,0
1345223,20/06/2023 22:54:49,58.2,-0.4560185,149.8,150.4,0
1345224,20/06/2023 22:55:49,57.1,-0.4487847,149.8,150.4,0
1345225,20/06/2023 22:56:49,56.0,-0.4444444,149.7,150.3,0
1345226,20/06/2023 22:57:49,55.1,-0.4343171,150.0,149.9,0
1345227,20/06/2023 22:58:49,54.3,-0.4241898,150.4,149.6,0
1345228,20/06/2023 22:59:49,53.8,-0.4357639,150.7,150.0,0
1345229,20/06/2023 23:00:49,53.5,-0.4357639,150.6,150.4,0
1345230,20/06/2023 23:01:49,53.0,-0.4372106,150.3,149.8,0
1345231,20/06/2023 23:02:49,52.6,-0.4372106,150.1,149.9,0
1345232,20/06/2023 23:03:49,52.2,-0.4372106,149.9,150.5,0
1345233,20/06/2023 23:04:49,51.7,-0.4372106,149.9,149.8,0
1345234,20/06/2023 23:05:49,51.2,-0.4372106,149.7,149.8,0
1345235,20/06/2023 23:06:49,50.8,-0.4227431,149.7,150.4,0
1345236,20/06/2023 23:07:49,50.0,-0.4241898,150.1,150.2,0
1345237,20/06/2023 23:08:49,49.5,-0.4328704,150.8,149.8,0
1345238,20/06/2023 23:09:49,49.1,-0.4343171,150.8,149.5,0
1345239,20/06/2023 23:10:49,48.7,-0.4357639,150.6,150.0,0
1345240,20/06/2023 23:11:49,48.2,-0.4357639,150.1,150.5,0
1345241,20/06/2023 23:12:49,47.8,-0.4372106,150.1,150.2,0
1345242,20/06/2023 23:13:49,47.4,-0.4372106,149.9,149.9,0
1345243,20/06/2023 23:14:49,47.0,-0.4401042,149.7,149.7,0
1345244,20/06/2023 23:15:49,46.7,-0.4401042,149.9,149.6,0
1345245,20/06/2023 23:16:49,46.3,-0.4401042,150.3,150.4,0
1345246,20/06/2023 23:17:49,46.0,-0.4386574,150.7,150.5,0
1345247,20/06/2023 23:18:49,45.7,-0.4401042,150.6,150.2,0
1345248,20/06/2023 23:19:49,45.3,-0.4386574,150.4,149.6,0
1345249,20/06/2023 23:20:49,45.0,-0.4415509,150.3,150.0,0
1345250,20/06/2023 23:21:49,44.7,-0.4401042,150.3,150.3,0
1345251,20/06/2023 23:22:49,44.4,-0.4415509,150.0,149.7,0
1345252,20/06/2023 23:23:49,44.1,-0.4415509,149.9,149.7,0
1345253,20/06/2023 23:24:49,43.8,-0.4429977,149.9,150.4,0
1345254,20/06/2023 23:25:49,43.6,-0.4415509,149.8,150.5,0
1345255,20/06/2023 23:26:49,43.3,-0.4429977,149.8,150.1,0
1345256,20/06/2023 23:27:49,43.0,-0.4429977,150.2,149.6,0
1345257,20/06/2023 23:28:49,42.8,-0.4429977,150.5,149.6,0
1345258,20/06/2023 23:29:49,42.5,-0.4429977,150.7,150.4,0
1345259,20/06/2023 23:30:49,42.3,-0.4429977,150.5,150.2,0
1345260,20/06/2023 23:31:49,42.1,-0.4429977,150.1,149.7,0
1345261,20/06/2023 23:32:49,41.8,-0.4429977,150.0,149.7,0
1345262,20/06/2023 23:33:49,41.6,-0.4444444,149.9,150.6,0
1345263,20/06/2023 23:34:49,41.4,-0.4444444,149.7,150.0,0
1345264,20/06/2023 23:35:49,41.2,-0.4458912,149.7,149.7,0
1345265,20/06/2023 23:36:49,41.0,-0.4429977,149.8,149.6,0
1345266,20/06/2023 23:37:49,40.8,-0.4502315,150.1,150.2,0
1345267,20/06/2023 23:38:49,40.5,-0.4487847,150.4,150.5,0
1345268,20/06/2023 23:39:49,40.4,-0.4516783,150.5,149.8,0
1345269,20/06/2023 23:40:49,40.2,-0.4502315,150.8,149.6,0
1345270,20/06/2023 23:41:49,40.1,-0.4516783,150.8,149.9,0
1345271,20/06/2023 23:42:49,39.9,-0.4473379,150.7,150.6,0
1345272,20/06/2023 23:43:49,39.7,-0.4487847,150.8,150.1,0
1345273,20/06/2023 23:44:49,39.6,-0.4487847,150.6,149.6,0
1345274,20/06/2023 23:45:49,39.4,-0.4487847,150.7,149.8,0
1345275,20/06/2023 23:46:49,39.3,-0.4502315,150.8,150.4,0
1345276,20/06/2023 23:47:49,39.1,-0.4487847,150.5,149.9,0
1345277,20/06/2023 23:48:49,72.3,-0.6802662,150.1,149.5,0
1345278,20/06/2023 23:49:49,100.7,-0.7497107,150.3,150.8,0
1345279,20/06/2023 23:50:49,125.8,2.796296,150.1,150.1,1
1345280,20/06/2023 23:51:49,170.1,7.919271,149.9,149.6,1
1345281,20/06/2023 23:52:49,191.9,12.53299,149.8,150.4,1
1345282,20/06/2023 23:53:49,199.6,14.36603,149.7,150.3,1
1345283,20/06/2023 23:54:49,201.3,14.8044,149.7,149.7,1
1345284,20/06/2023 23:55:49,183.8,11.53038,149.8,149.8,1
1345285,20/06/2023 23:56:49,200.3,14.63513,150.0,150.5,1
1345286,20/06/2023 23:57:49,202.0,15.0026,150.2,149.7,1
1345287,20/06/2023 23:58:49,202.2,15.06915,150.5,150.1,1
1345288,20/06/2023 23:59:49,202.0,14.92593,150.6,150.1,1
1345289,21/06/2023 00:00:49,202.4,15.13281,150.8,149.7,1
1345290,21/06/2023 00:01:49,202.7,15.23698,150.6,149.7,1
1345291,21/06/2023 00:02:49,202.7,15.19792,150.6,150.4,1
1345292,21/06/2023 00:03:49,202.2,15.14728,150.3,149.8,1
1345293,21/06/2023 00:04:49,202.3,15.09375,150.5,149.6,1
1345294,21/06/2023 00:05:49,202.5,15.15885,150.2,150.5,1
1345295,21/06/2023 00:06:49,179.2,24.35735,150.4,150.1,1
1345296,21/06/2023 00:07:49,179.4,24.36024,150.3,149.8,1
1345297,21/06/2023 00:08:49,176.2,24.41522,150.6,149.6,1
1345298,21/06/2023 00:09:49,171.8,24.41522,150.3,150.5,1
1345299,21/06/2023 00:10:49,167.4,24.34288,150.4,150.2,1
1345300,21/06/2023 00:11:49,164.1,24.38194,150.5,149.7,1
1345301,21/06/2023 00:12:49,160.2,24.4022,150.3,149.9,1
1345302,21/06/2023 00:13:49,157.3,24.40075,150.4,150.4,1
1345303,21/06/2023 00:14:49,154.0,24.33131,150.4,150.0,1
1345304,21/06/2023 00:15:49,151.0,24.38918,150.5,149.6,1
1345305,21/06/2023 00:16:49,148.0,25.67969,150.8,149.7,1
1345306,21/06/2023 00:17:49,144.9,24.01591,150.7,150.4,1
1345307,21/06/2023 00:18:49,141.9,23.92911,150.8,150.0,1
1345308,21/06/2023 00:19:49,138.9,24.04919,150.7,149.8,1
1345309,21/06/2023 00:20:49,136.4,24.12153,150.7,149.7,1
1345310,21/06/2023 00:21:49,133.6,24.37182,150.6,150.5,1
1345311,21/06/2023 00:22:49,130.9,24.47165,150.5,150.3,1
1345312,21/06/2023 00:23:49,128.6,24.37037,150.6,150.2,1
1345313,21/06/2023 00:24:49,126.3,24.37616,150.1,149.7,1
1345314,21/06/2023 00:25:49,123.8,24.38339,150.5,149.6,1
1345315,21/06/2023 00:26:49,121.3,24.36024,150.3,149.9,1
1345316,21/06/2023 00:27:49,119.5,24.36458,150.2,150.4,1
1345317,21/06/2023 00:28:49,70.9,4.898438,149.9,150.2,1
1345318,21/06/2023 00:29:49,37.5,13.14497,149.7,150.0,1
1345319,21/06/2023 00:30:49,33.1,16.10214,149.8,149.8,1
1345320,21/06/2023 00:31:49,32.8,19.19965,149.8,149.6,1
1345321,21/06/2023 00:32:49,32.5,10.55237,149.9,149.6,1
1345322,21/06/2023 00:33:49,32.9,-0.4184028,150.2,149.9,1
1345323,21/06/2023 00:34:49,35.6,-0.9363426,150.3,150.4,1
1345324,21/06/2023 00:35:49,35.7,-0.9320023,150.4,150.5,0
1345325,21/06/2023 00:36:49,35.8,-0.8813657,150.5,150.5,0
1345326,21/06/2023 00:37:49,37.6,-0.8914931,150.5,150.4,0
1345327,21/06/2023 00:38:49,38.3,-0.8871528,150.5,150.4,0
1345328,21/06/2023 00:39:49,38.7,-0.8133681,150.7,150.1,0
1345329,21/06/2023 00:40:49,38.9,-0.7641783,150.6,150.0,0
1345330,21/06/2023 00:41:49,39.1,-0.7511574,150.3,149.7,0
1345331,21/06/2023 00:42:49,39.2,-0.7395834,150.0,149.6,0
1345332,21/06/2023 00:43:49,39.3,-0.7265625,149.8,149.8,0
1345333,21/06/2023 00:44:49,39.4,-0.7149885,149.9,150.3,0
1345334,21/06/2023 00:45:49,39.4,-0.7077546,149.9,150.1,0
1345335,21/06/2023 00:46:49,39.4,-0.699074,149.8,150.4,0
1345336,21/06/2023 00:47:49,39.5,-0.6889467,149.8,150.3,0
1345337,21/06/2023 00:48:49,39.5,-0.6715856,150.0,150.0,0
1345338,21/06/2023 00:49:49,39.6,-0.6657986,150.0,149.8,0
1345339,21/06/2023 00:50:49,39.6,-0.6527778,150.0,149.6,0
1345340,21/06/2023 00:51:49,39.7,-0.6368635,150.0,149.9,0
1345341,21/06/2023 00:52:49,39.7,-0.6354167,150.0,150.2,0
1345342,21/06/2023 00:53:49,39.7,-0.6325231,150.2,150.5,0
1345343,21/06/2023 00:54:49,39.7,-0.6325231,150.3,150.1,0
1345344,21/06/2023 00:55:49,39.6,-0.6325231,150.2,149.6,0
1345345,21/06/2023 00:56:49,39.5,-0.6325231,150.1,150.0,0
1345346,21/06/2023 00:57:49,39.5,-0.6223958,150.1,150.4,0
1345347,21/06/2023 00:58:49,39.4,-0.620949,150.1,149.9,0
1345348,21/06/2023 00:59:49,39.4,-0.6195023,150.1,149.6,0
1345349,21/06/2023 01:00:49,39.4,-0.620949,150.3,150.2,0
1345350,21/06/2023 01:01:49,39.3,-0.6195023,150.1,150.4,0
1345351,21/06/2023 01:02:49,53.7,-0.5558449,150.1,149.8,0
1345352,21/06/2023 01:03:49,48.6,-0.5500579,150.1,149.7,0
1345353,21/06/2023 01:04:49,46.5,-0.5587385,150.0,149.9,0
1345354,21/06/2023 01:05:49,45.4,-0.5616319,149.8,150.4,0
1345355,21/06/2023 01:06:49,44.8,-0.5587385,149.9,149.8,0
1345356,21/06/2023 01:07:49,44.4,-0.5601852,149.9,149.6,0
1345357,21/06/2023 01:08:49,44.0,-0.5587385,149.9,149.8,0
1345358,21/06/2023 01:09:49,94.4,-0.4184028,149.8,150.3,0
1345359,21/06/2023 01:10:49,100.0,-0.4372106,149.7,150.5,0
1345360,21/06/2023 01:11:49,100.0,-0.3663195,149.8,150.6,0
1345361,21/06/2023 01:12:49,84.8,-0.8466435,150.0,150.0,0
1345362,21/06/2023 01:13:49,96.3,-0.5789931,149.8,149.5,0
1345363,21/06/2023 01:14:49,91.6,-0.6383102,149.8,150.0,0
1345364,21/06/2023 01:15:49,93.8,-0.3981481,150.0,150.4,0
1345365,21/06/2023 01:16:49,93.5,-0.6903936,150.0,150.2,0
1345366,21/06/2023 01:17:49,88.0,-0.7077546,150.2,149.6,0
1345367,21/06/2023 01:18:49,86.1,-0.7468171,150.4,150.1,0
1345368,21/06/2023 01:19:49,84.1,-0.7511574,150.3,150.4,0
1345369,21/06/2023 01:20:49,82.2,-0.7526041,150.4,149.8,0
1345370,21/06/2023 01:21:49,80.5,-0.7526041,150.5,149.6,0
1345371,21/06/2023 01:22:49,79.1,-0.7526041,150.4,150.6,0
1345372,21/06/2023 01:23:49,77.5,-0.754051,150.6,150.3,0
1345373,21/06/2023 01:24:49,76.4,-0.754051,150.7,149.8,0
1345374,21/06/2023 01:25:49,94.7,-0.7526041,150.7,149.6,0
1345375,21/06/2023 01:26:49,86.2,-0.8119213,150.4,150.5,0
1345376,21/06/2023 01:27:49,101.0,-0.5066551,150.6,150.1,0
1345377,21/06/2023 01:28:49,101.8,-0.7453704,150.5,149.6,0
